gid,assignee_gid,assignee_resource_type,assignee_status,completed,completed_at,created_at,due_at,due_on,hearted,modified_at,name,notes,num_hearts,parent,workspace_gid,workspace_resource_type,project_id,assignee,parent_gid,parent_resource_type,_BATCH_ID_,_BATCH_LAST_RUN_
1212586295090363,1207957399163090,user,inbox,false,,2025-12-29 15:57:51,,2026-08-14,false,2025-12-29 15:58:14,Upload Building Permits,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518821110,1209371954135547,user,inbox,false,,2025-12-29 15:57:53,,2026-06-16,false,2025-12-29 15:58:14,Create Developer Fee Invoice,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518821099,1210575550893319,user,inbox,false,,2025-12-29 15:57:53,,2026-06-16,false,2025-12-29 15:58:14,Send Developer Fee to Stoa Group,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518823265,1209371954135547,user,inbox,false,,2025-12-29 15:57:53,,2026-06-16,false,2025-12-29 15:58:14,Receive Closing Fee Invoice,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518821088,1210575550893319,user,inbox,false,,2025-12-29 15:57:52,,2026-06-17,false,2025-12-29 15:58:14,Send Closing Fee to Preferred Equity,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518823288,1207708126459024,user,inbox,false,,2025-12-29 15:57:54,,2026-06-20,false,2025-12-29 15:58:14,Save all Executed Closing Docs,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517818973,1207957399163090,user,inbox,false,,2025-12-29 15:57:58,,2026-09-13,false,2025-12-29 15:58:14,Start Owners Books and Create Recurring Tasks,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518423398,1209371954135547,user,inbox,false,,2025-12-29 15:57:59,,2026-06-16,false,2025-12-29 15:58:15,Add Dates to Loan Covenants and Maturities Section,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518418228,1207957394937659,user,inbox,false,,2025-12-29 15:57:51,,,false,2025-12-29 15:58:15,Construction Period Maturity,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518418239,1207957394937659,user,inbox,false,,2025-12-29 15:57:52,,,false,2025-12-29 15:58:15,Mini-Perm Loan Maturities,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518418250,1207957394937659,user,inbox,false,,2025-12-29 15:57:52,,,false,2025-12-29 15:58:15,Construction Completion Covenant,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517511798,1207957394937659,user,inbox,false,,2025-12-29 15:57:52,,,false,2025-12-29 15:58:15,1st DSCR Covenant,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518821134,1207957394937659,user,inbox,false,,2025-12-29 15:57:53,,,false,2025-12-29 15:58:15,2nd DSCR Covenant,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517511809,1207957394937659,user,inbox,false,,2025-12-29 15:57:52,,,false,2025-12-29 15:58:15,Occupancy Covenant,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611517511820,1207957394937659,user,inbox,false,,2025-12-29 15:57:53,,,false,2025-12-29 15:58:15,Compliance Certificates,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611518821123,1207957394937659,user,inbox,false,,2025-12-29 15:57:53,,,false,2025-12-29 15:58:15,Redemption Plans,,0,,543185907056595,workspace,1212606053090913,,,,112.0,2026-01-06 09:59:56
1212611748100524,,,upcoming,false,,2025-12-29 16:03:35,,,false,2025-12-29 16:03:38,Key Parties,"Lender:
    

Lender Counsel:
    

Borrower Counsel:
    

Title Company:
    

Investors:
    

Investor Counsel:
    
",0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748100532,,,upcoming,false,,2025-12-29 16:03:35,,,false,2025-12-29 16:03:38,Term Sheets/Commitment Letters,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212583338654532,,,upcoming,false,,2025-12-29 16:03:25,,,false,2025-12-29 16:03:31,Bank Package,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748094611,,,upcoming,false,,2025-12-29 16:03:27,,,false,2025-12-29 16:03:32,Org Chart,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748400930,1207957399163090,user,inbox,false,,2025-12-29 16:03:24,,2026-02-16,false,2025-12-30 20:29:50,Create Initial Bank Package,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748081753,1207957394937659,user,inbox,false,,2025-12-29 16:03:24,,2026-03-03,false,2025-12-29 16:03:45,Finalize Bank Package,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748400941,1209371954135547,user,inbox,false,,2025-12-29 16:03:24,,2026-03-03,false,2025-12-29 16:03:44,Create Initial IMS Project,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748400952,1207957399163090,user,inbox,false,,2025-12-29 16:03:24,,2026-03-03,false,2025-12-29 16:03:44,Upload Initial Due Diligence Docs,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748098836,1207957394937659,user,inbox,false,,2025-12-29 16:03:29,,2026-03-03,false,2025-12-29 16:03:44,Select Bank,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748098848,1207957394937659,user,inbox,false,,2025-12-29 16:03:30,,2026-03-03,false,2025-12-29 16:03:44,Select Investors,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212583338661541,1207957394937659,user,inbox,false,,2025-12-29 16:03:30,,2026-03-03,false,2025-12-29 16:03:45,Finalize Deal Structure and Org Chart,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212583338654716,1207708126459024,user,inbox,false,,2025-12-29 16:03:26,,2026-03-03,false,2025-12-29 16:03:45,Request Title Engagement Letter,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212583338654728,1207708126459024,user,inbox,false,,2025-12-29 16:03:27,,2026-04-02,false,2025-12-29 16:03:45,Receive Title Engagement Letter,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611747942320,1207957394937659,user,inbox,false,,2025-12-29 16:03:25,,2026-04-02,false,2025-12-29 16:03:44,Schedule Kick-off Call,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748098940,1207957399163090,user,inbox,false,,2025-12-29 16:03:31,,2026-04-02,false,2025-12-29 16:03:45,Upload Detailed Due Diligence Items,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611746741143,1207957394937659,user,inbox,false,,2025-12-29 16:03:29,,2026-04-02,false,2025-12-29 16:03:44,Receive Bank Term Sheet,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748406088,1207957394937659,user,inbox,false,,2025-12-29 16:03:31,,2026-04-07,false,2025-12-29 16:03:45,Approve Bank Term Sheet,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212583338591636,1207957394937659,user,inbox,false,,2025-12-29 16:03:35,,2026-04-02,false,2025-12-29 16:03:45,Receive Investor Term Sheet,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212583338591648,1207957394937659,user,inbox,false,,2025-12-29 16:03:35,,2026-04-07,false,2025-12-29 16:03:45,Approve Investor Term Sheet,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212583338661529,1207957394937659,user,inbox,false,,2025-12-29 16:03:30,,2026-04-02,false,2025-12-29 16:03:45,Order Appraisal,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611747942331,1207957394937659,user,inbox,false,,2025-12-29 16:03:25,,2026-05-02,false,2025-12-29 16:03:44,Receive Bank Approval,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748098860,1207957394937659,user,inbox,false,,2025-12-29 16:03:30,,2026-05-02,false,2025-12-29 16:03:44,Receive Investor Approval,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748098952,1207957394937659,user,inbox,false,,2025-12-29 16:03:31,,2026-05-02,false,2025-12-29 16:03:45,Receive Loan Docs,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212579761695370,1207957394937659,user,inbox,false,,2025-12-29 16:03:30,,2026-05-07,false,2025-12-29 16:03:45,Setup Deposit Account,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748404912,1207708126459024,user,inbox,false,,2025-12-29 16:03:31,,2026-05-07,false,2025-12-29 16:03:45,Generate Draft Settlement Statement,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212583338654740,1207708126459024,user,inbox,false,,2025-12-29 16:03:27,,2026-05-12,false,2025-12-29 16:03:46,Approve Loan Docs,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748094486,1207957394937659,user,inbox,false,,2025-12-29 16:03:26,,2026-05-12,false,2025-12-29 16:03:46,Review Funding,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212579761695382,1207957394937659,user,inbox,false,,2025-12-29 16:03:31,,2026-05-12,false,2025-12-29 16:03:46,Approve Settlement Statement,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212583338661517,1207957394937659,user,inbox,false,,2025-12-29 16:03:30,2026-05-17 10:00:00,2026-05-17,false,2025-12-29 16:03:46,Close Construction Loan,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212583338654510,1209371954135547,user,inbox,false,,2025-12-29 16:03:24,,2026-07-01,false,2025-12-29 16:03:46,Setup Project in IMS,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748100540,1209371954135547,user,inbox,false,,2025-12-29 16:03:36,,2026-07-01,false,2025-12-29 16:03:46,Create Stabilized Model,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212583338654521,1209371954135547,user,inbox,false,,2025-12-29 16:03:25,,2026-07-01,false,2025-12-29 16:03:46,Update Portfolio Dashboard,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748049739,1207957399163090,user,inbox,false,,2025-12-29 16:03:24,,2026-07-31,false,2025-12-29 16:03:46,Bind Builders Risk Insurance,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748049750,1207957399163090,user,inbox,false,,2025-12-29 16:03:24,,2026-07-31,false,2025-12-29 16:03:46,Upload Building Permits,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611754255572,1209371954135547,user,inbox,false,,2025-12-29 16:03:26,,2026-06-02,false,2025-12-29 16:03:46,Create Developer Fee Invoice,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611754255561,1210575550893319,user,inbox,false,,2025-12-29 16:03:25,,2026-06-02,false,2025-12-29 16:03:46,Send Developer Fee to Stoa Group,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748094475,1209371954135547,user,inbox,false,,2025-12-29 16:03:26,,2026-06-02,false,2025-12-29 16:03:46,Receive Closing Fee Invoice,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611754255550,1210575550893319,user,inbox,false,,2025-12-29 16:03:25,,2026-06-03,false,2025-12-29 16:03:46,Send Closing Fee to Preferred Equity,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748094498,1207708126459024,user,inbox,false,,2025-12-29 16:03:26,,2026-06-06,false,2025-12-29 16:03:46,Save all Executed Closing Docs,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748404924,1207957399163090,user,inbox,false,,2025-12-29 16:03:31,,2026-08-30,false,2025-12-29 16:03:46,Start Owners Books and Create Recurring Tasks,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212583338662710,1209371954135547,user,inbox,false,,2025-12-29 16:03:31,,2026-06-02,false,2025-12-29 16:03:47,Add Dates to Loan Covenants and Maturities Section,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611748081764,1207957394937659,user,inbox,false,,2025-12-29 16:03:24,,,false,2025-12-29 16:03:47,Construction Period Maturity,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212583338654540,1207957394937659,user,inbox,false,,2025-12-29 16:03:24,,,false,2025-12-29 16:03:47,Mini-Perm Loan Maturities,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212583338654551,1207957394937659,user,inbox,false,,2025-12-29 16:03:25,,,false,2025-12-29 16:03:47,Construction Completion Covenant,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212583338654562,1207957394937659,user,inbox,false,,2025-12-29 16:03:25,,,false,2025-12-29 16:03:47,1st DSCR Covenant,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611747943394,1207957394937659,user,inbox,false,,2025-12-29 16:03:26,,,false,2025-12-29 16:03:47,2nd DSCR Covenant,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611754255520,1207957394937659,user,inbox,false,,2025-12-29 16:03:25,,,false,2025-12-29 16:03:47,Occupancy Covenant,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611754255531,1207957394937659,user,inbox,false,,2025-12-29 16:03:25,,,false,2025-12-29 16:03:47,Compliance Certificates,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212611754255542,1207957394937659,user,inbox,false,,2025-12-29 16:03:25,,,false,2025-12-29 16:03:47,Redemption Plans,,0,,543185907056595,workspace,1212606067447475,,,,112.0,2026-01-06 09:59:56
1212625283384004,,,upcoming,false,,2025-12-30 20:36:24,,,false,2025-12-30 20:36:26,Key Parties,"Lender:
    

Lender Counsel:
    

Borrower Counsel:
    

Title Company:
    

Investors:
    

Investor Counsel:
    
",0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625283384012,,,upcoming,false,,2025-12-30 20:36:24,,,false,2025-12-30 20:36:26,Term Sheets/Commitment Letters,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625284828397,,,upcoming,false,,2025-12-30 20:36:12,,,false,2025-12-30 20:36:18,Bank Package,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625285437047,,,upcoming,false,,2025-12-30 20:36:14,,,false,2025-12-30 20:36:18,Org Chart,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212586321420745,1207957399163090,user,inbox,false,,2025-12-30 20:36:11,,2026-04-01,false,2025-12-30 20:37:44,Create Initial Bank Package,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625283951409,1207957394937659,user,inbox,false,,2025-12-30 20:36:11,,2026-04-16,false,2025-12-30 20:36:33,Finalize Bank Package,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625283374726,1209371954135547,user,inbox,false,,2025-12-30 20:36:12,,2026-04-16,false,2025-12-30 20:36:32,Create Initial IMS Project,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625283374737,1207957399163090,user,inbox,false,,2025-12-30 20:36:12,,2026-04-16,false,2025-12-30 20:36:33,Upload Initial Due Diligence Docs,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625285439372,1207957394937659,user,inbox,false,,2025-12-30 20:36:17,,2026-04-16,false,2025-12-30 20:36:33,Select Bank,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625285439384,1207957394937659,user,inbox,false,,2025-12-30 20:36:18,,2026-04-16,false,2025-12-30 20:36:33,Select Investors,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212617072219057,1207957394937659,user,inbox,false,,2025-12-30 20:36:18,,2026-04-16,false,2025-12-30 20:36:34,Finalize Deal Structure and Org Chart,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625285434945,1207708126459024,user,inbox,false,,2025-12-30 20:36:14,,2026-04-16,false,2025-12-30 20:36:34,Request Title Engagement Letter,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625283378031,1207708126459024,user,inbox,false,,2025-12-30 20:36:14,,2026-05-16,false,2025-12-30 20:36:34,Receive Title Engagement Letter,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625283374748,1207957394937659,user,inbox,false,,2025-12-30 20:36:12,,2026-05-16,false,2025-12-30 20:36:33,Schedule Kick-off Call,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212617072219069,1207957399163090,user,inbox,false,,2025-12-30 20:36:19,,2026-05-16,false,2025-12-30 20:36:34,Upload Detailed Due Diligence Items,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625285439360,1207957394937659,user,inbox,false,,2025-12-30 20:36:17,,2026-05-16,false,2025-12-30 20:36:33,Receive Bank Term Sheet,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625283971691,1207957394937659,user,inbox,false,,2025-12-30 20:36:19,,2026-05-21,false,2025-12-30 20:36:34,Approve Bank Term Sheet,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625283383855,1207957394937659,user,inbox,false,,2025-12-30 20:36:23,,2026-05-16,false,2025-12-30 20:36:34,Receive Investor Term Sheet,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625283383992,1207957394937659,user,inbox,false,,2025-12-30 20:36:23,,2026-05-21,false,2025-12-30 20:36:34,Approve Investor Term Sheet,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625285439580,1207957394937659,user,inbox,false,,2025-12-30 20:36:18,,2026-05-16,false,2025-12-30 20:36:34,Order Appraisal,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625285434752,1207957394937659,user,inbox,false,,2025-12-30 20:36:12,,2026-06-15,false,2025-12-30 20:36:33,Receive Bank Approval,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625285439556,1207957394937659,user,inbox,false,,2025-12-30 20:36:18,,2026-06-15,false,2025-12-30 20:36:33,Receive Investor Approval,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625283971679,1207957394937659,user,inbox,false,,2025-12-30 20:36:19,,2026-06-15,false,2025-12-30 20:36:34,Receive Loan Docs,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625281801681,1207957394937659,user,inbox,false,,2025-12-30 20:36:17,,2026-06-20,false,2025-12-30 20:36:34,Setup Deposit Account,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212617072218989,1207708126459024,user,inbox,false,,2025-12-30 20:36:17,,2026-06-20,false,2025-12-30 20:36:34,Generate Draft Settlement Statement,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625283378043,1207708126459024,user,inbox,false,,2025-12-30 20:36:14,,2026-06-25,false,2025-12-30 20:36:34,Approve Loan Docs,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625285434921,1207957394937659,user,inbox,false,,2025-12-30 20:36:13,,2026-06-25,false,2025-12-30 20:36:34,Review Funding,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625281801693,1207957394937659,user,inbox,false,,2025-12-30 20:36:17,,2026-06-25,false,2025-12-30 20:36:35,Approve Settlement Statement,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625285439568,1207957394937659,user,inbox,false,,2025-12-30 20:36:18,2026-06-30 10:00:00,2026-06-30,false,2025-12-30 20:36:35,Close Construction Loan,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625282336342,1209371954135547,user,inbox,false,,2025-12-30 20:36:12,,2026-08-14,false,2025-12-30 20:36:35,Setup Project in IMS,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625283384020,1209371954135547,user,inbox,false,,2025-12-30 20:36:24,,2026-08-14,false,2025-12-30 20:36:35,Create Stabilized Model,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625284828386,1209371954135547,user,inbox,false,,2025-12-30 20:36:12,,2026-08-14,false,2025-12-30 20:36:35,Update Portfolio Dashboard,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625282336320,1207957399163090,user,inbox,false,,2025-12-30 20:36:11,,2026-09-13,false,2025-12-30 20:36:35,Bind Builders Risk Insurance,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625282336331,1207957399163090,user,inbox,false,,2025-12-30 20:36:12,,2026-09-13,false,2025-12-30 20:36:35,Upload Building Permits,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625283969195,1209371954135547,user,inbox,false,,2025-12-30 20:36:13,,2026-07-16,false,2025-12-30 20:36:35,Create Developer Fee Invoice,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625283969184,1210575550893319,user,inbox,false,,2025-12-30 20:36:13,,2026-07-16,false,2025-12-30 20:36:35,Send Developer Fee to Stoa Group,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625283969206,1209371954135547,user,inbox,false,,2025-12-30 20:36:13,,2026-07-16,false,2025-12-30 20:36:35,Receive Closing Fee Invoice,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625284828404,1210575550893319,user,inbox,false,,2025-12-30 20:36:12,,2026-07-17,false,2025-12-30 20:36:35,Send Closing Fee to Preferred Equity,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625285434933,1207708126459024,user,inbox,false,,2025-12-30 20:36:14,,2026-07-20,false,2025-12-30 20:36:35,Save all Executed Closing Docs,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212617072219001,1207957399163090,user,inbox,false,,2025-12-30 20:36:17,,2026-10-13,false,2025-12-30 20:36:35,Start Owners Books and Create Recurring Tasks,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212617072219013,1209371954135547,user,inbox,false,,2025-12-30 20:36:18,,2026-07-16,false,2025-12-30 20:36:36,Add Dates to Loan Covenants and Maturities Section,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625283951420,1207957394937659,user,inbox,false,,2025-12-30 20:36:12,,,false,2025-12-30 20:36:36,Construction Period Maturity,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625283951431,1207957394937659,user,inbox,false,,2025-12-30 20:36:12,,,false,2025-12-30 20:36:36,Mini-Perm Loan Maturities,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625284828419,1207957394937659,user,inbox,false,,2025-12-30 20:36:12,,,false,2025-12-30 20:36:36,Construction Completion Covenant,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625284828430,1207957394937659,user,inbox,false,,2025-12-30 20:36:12,,,false,2025-12-30 20:36:36,1st DSCR Covenant,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625284828442,1207957394937659,user,inbox,false,,2025-12-30 20:36:13,,,false,2025-12-30 20:36:36,2nd DSCR Covenant,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625285434783,1207957394937659,user,inbox,false,,2025-12-30 20:36:12,,,false,2025-12-30 20:36:36,Occupancy Covenant,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625285434794,1207957394937659,user,inbox,false,,2025-12-30 20:36:13,,,false,2025-12-30 20:36:36,Compliance Certificates,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1212625285434805,1207957394937659,user,inbox,false,,2025-12-30 20:36:13,,,false,2025-12-30 20:36:36,Redemption Plans,,0,,543185907056595,workspace,1212618918885486,,,,112.0,2026-01-06 09:59:56
1207592227936684,,,upcoming,false,,2024-06-17 11:05:49,,2024-07-31,false,2024-06-17 11:05:53,Promenade Due Diligence,,0,,543185907056595,workspace,1207455912614132,,,,112.0,2026-01-06 09:59:56
1207483690804090,,,upcoming,false,,2024-06-04 10:43:25,,2024-07-15,false,2024-06-17 11:05:46,Covington Due Diligence,,0,,543185907056595,workspace,1207455912614132,,,,112.0,2026-01-06 09:59:56
1207483689491743,,,upcoming,false,,2024-06-04 10:42:56,,2024-07-18,false,2024-06-04 10:44:42,Crosspointe Due Diligence,,0,,543185907056595,workspace,1207455912614132,,,,112.0,2026-01-06 09:59:56
1207455912614159,1207455871059032,user,inbox,true,2024-07-18 12:14:27,2024-05-31 16:09:22,,2024-07-05,false,2024-07-18 12:14:27,Inverness Due Diligence Extension,,0,,543185907056595,workspace,1207455912614132,,,,112.0,2026-01-06 09:59:56
1207815675913972,,,upcoming,false,,2024-07-16 13:01:22,,,false,2024-07-19 09:48:12,Okaloosa Ophthalmology,,0,,543185907056595,workspace,1207815675913965,,,,112.0,2026-01-06 09:59:56
1207815675913968,,,upcoming,false,,2024-07-16 12:52:23,,2024-08-31,false,2024-08-14 13:51:18,Starbucks,"DD - 8/31/3024
Closing - 9/30/2024",0,,543185907056595,workspace,1207815675913965,,,,112.0,2026-01-06 09:59:56
1207855381471934,,,upcoming,false,,2024-07-19 09:51:44,,2024-11-15,false,2024-08-27 15:36:16,Prime Healthcare,,0,,543185907056595,workspace,1207815675913965,,,,112.0,2026-01-06 09:59:56
1207868341357891,,,upcoming,false,,2024-07-24 13:32:20,,,false,2024-07-24 13:33:41,Properties Tracker,,0,,543185907056595,workspace,1207815675913965,,,,112.0,2026-01-06 09:59:56
1210145843275895,,,upcoming,false,,2025-05-02 12:02:51,,,false,2025-05-02 12:02:59,Photo Updates,,0,,543185907056595,workspace,1210145843275892,,,,112.0,2026-01-06 09:59:56
1210988412429326,,,upcoming,false,,2025-08-06 10:03:29,,2025-08-07,false,2025-08-06 10:03:31,ADP,,0,,543185907056595,workspace,1210979749180458,,,,112.0,2026-01-06 09:59:56
1210988412429321,,,upcoming,false,,2025-08-06 10:03:29,,2025-08-07,false,2025-08-06 10:03:30,Orientation ,,0,,543185907056595,workspace,1210979749180458,,,,112.0,2026-01-06 09:59:56
